"timestamp";"max";"min";"temperature"
-228445200000;61.8;57.8;59.7
-228358800000;66.7;57.4;60.8
-228272400000;69.2;53.7;61.5
-228186000000;63.1;55.5;59.8
-228099600000;68.5;53.0;59.4
-228013200000;76.1;59.1;66.0
-227926800000;83.9;65.4;72.8
-227840400000;65.0;53.9;59.5
-227754000000;64.9;49.1;56.5
-227667600000;61.4;54.6;58.0
-227581200000;71.8;58.2;65.0
-227494800000;70.9;57.7;65.1
-227408400000;63.1;49.9;56.7
-227322000000;64.6;49.2;56.4
-227235600000;66.4;48.4;57.3
-227149200000;71.2;54.4;60.4
-227062800000;62.9;46.0;54.2
-226976400000;61.0;50.1;55.8
-226890000000;54.3;42.3;47.2
-226803600000;46.1;36.5;40.8
-226717200000;41.2;34.8;37.7
-226630800000;50.1;35.1;42.2
-226544400000;63.1;40.4;51.9
-226458000000;60.2;39.8;48.5
-226371600000;57.4;36.6;45.8
-226285200000;60.2;48.5;53.2
-226198800000;54.8;43.6;48.8
-226112400000;51.5;39.9;45.9
-226026000000;46.0;40.6;43.6
-225939600000;44.9;35.8;40.8
-225853200000;47.7;38.1;42.9
-225766800000;43.3;34.5;38.4
-225680400000;50.8;31.0;41.0
-225594000000;58.3;44.0;50.4
-225507600000;52.3;44.5;49.5
-225421200000;59.1;47.4;53.8
-225334800000;52.8;42.6;48.5
-225248400000;49.7;38.1;42.8
-225162000000;45.9;35.9;39.6
-225075600000;45.3;34.6;38.9
-224989200000;50.5;33.7;41.0
-224902800000;54.7;34.8;45.0
-224816400000;49.4;42.1;45.4
-224730000000;41.1;34.3;38.3
-224643600000;39.8;30.5;35.7
-224557200000;38.4;34.6;36.3
-224470800000;50.7;37.1;45.7
-224384400000;49.2;40.2;46.9
-224298000000;47.2;36.6;41.2
-224211600000;50.1;38.4;42.8
-224125200000;41.5;35.5;38.1
-224038800000;45.4;32.1;38.4
-223952400000;47.3;34.2;40.9
-223866000000;53.0;40.1;45.2
-223779600000;56.2;39.4;46.9
-223693200000;58.6;37.6;46.4
-223606800000;63.8;36.1;48.2
-223520400000;53.8;43.0;47.0
-223434000000;47.9;39.1;42.5
-223347600000;49.6;36.1;43.3
-223261200000;46.5;43.3;44.2
-223174800000;52.9;34.8;44.1
-223088400000;36.4;32.3;34.6
-223002000000;42.4;34.1;37.3
-222915600000;35.8;32.5;34.4
-222829200000;32.7;23.9;26.2
-222742800000;26.2;18.7;22.7
-222656400000;25.2;17.8;21.1
-222570000000;22.3;14.1;17.8
-222483600000;24.7;16.6;19.5
-222397200000;26.5;14.7;19.9
-222310800000;30.4;24.7;27.5
-222224400000;33.4;22.5;27.9
-222138000000;39.3;33.2;36.6
-222051600000;39.6;33.2;37.4
-221965200000;41.6;15.9;31.3
-221878800000;25.6;10.2;15.8
-221792400000;37.9;26.3;34.9
-221706000000;39.8;29.7;34.8
-221619600000;33.2;24.7;29.0
-221533200000;34.1;24.7;28.5
-221446800000;42.4;29.1;36.6
-221360400000;32.1;24.0;28.5
-221274000000;36.6;26.4;31.6
-221187600000;39.0;27.1;33.0
-221101200000;35.0;2.8;17.7
-221014800000;12.6;2.7;8.4
-220928400000;25.1;11.0;17.9
-220842000000;32.7;21.3;27.2
-220755600000;36.2;25.5;31.0
-220669200000;37.8;32.7;34.9
-220582800000;35.5;29.9;33.2
-220496400000;40.1;32.8;35.6
-220410000000;37.8;28.5;32.8
-220323600000;40.7;33.4;36.7
-220237200000;41.5;35.7;37.7
-220150800000;49.6;32.9;39.6
-220064400000;40.1;36.4;38.9
-219978000000;37.9;35.0;36.6
-219891600000;38.5;30.1;35.3
-219805200000;29.5;19.1;24.7
-219718800000;35.9;23.6;29.2
-219632400000;30.7;17.4;24.9
-219546000000;44.8;26.8;34.2
-219459600000;38.6;34.9;36.6
-219373200000;36.4;32.0;34.4
-219286800000;45.6;35.5;41.2
-219200400000;45.6;15.6;25.1
-219114000000;31.3;12.8;22.3
-219027600000;44.1;23.1;37.0
-218941200000;20.1;3.7;8.6
-218854800000;21.6;5.7;12.9
-218768400000;30.8;17.9;25.1
-218682000000;33.6;19.5;28.8
-218595600000;22.1;12.8;16.8
-218509200000;23.2;10.1;17.4
-218422800000;28.9;22.5;26.5
-218336400000;28.1;21.4;25.0
-218250000000;27.9;17.2;22.9
-218163600000;38.1;28.5;33.2
-218077200000;38.9;14.3;25.8
-217990800000;26.8;10.5;18.1
-217904400000;39.1;27.1;33.1
-217818000000;48.6;28.6;37.2
-217731600000;44.4;29.8;36.5
-217645200000;25.2;-1.7;11.3
-217558800000;32.5;11.9;22.5
-217472400000;39.5;30.0;34.5
-217386000000;45.3;34.6;39.1
-217299600000;39.3;33.2;35.4
-217213200000;32.1;26.6;28.6
-217126800000;34.0;25.1;29.4
-217040400000;26.5;13.5;22.2
-216954000000;22.8;9.7;15.7
-216867600000;34.6;15.2;24.9
-216781200000;48.3;27.3;37.3
-216694800000;38.6;32.9;35.2
-216608400000;44.9;35.9;39.7
-216522000000;45.4;15.9;28.1
-216435600000;19.6;8.5;14.2
-216349200000;27.2;11.0;19.7
-216262800000;38.7;24.2;32.5
-216176400000;31.7;22.4;27.5
-216090000000;28.6;15.0;21.4
-216003600000;29.0;10.8;20.1
-215917200000;34.2;22.1;28.3
-215830800000;31.5;26.0;28.3
-215744400000;35.3;30.1;32.9
-215658000000;44.4;29.4;36.8
-215571600000;44.9;35.3;39.8
-215485200000;40.1;36.9;38.3
-215398800000;44.3;34.0;37.7
-215312400000;45.3;37.5;41.1
-215226000000;46.6;32.1;40.1
-215139600000;51.4;34.3;42.5
-215053200000;50.9;36.0;42.2
-214966800000;35.5;28.5;32.3
-214880400000;38.4;34.0;37.0
-214794000000;39.7;37.0;37.9
-214707600000;44.8;35.4;40.4
-214621200000;45.7;29.4;37.0
-214534800000;43.1;30.6;38.0
-214448400000;52.1;38.9;43.9
-214362000000;49.4;34.5;43.8
-214275600000;43.1;31.5;36.1
-214189200000;37.4;33.7;35.6
-214102800000;41.7;32.2;36.8
-214016400000;45.6;35.5;39.3
-213930000000;46.0;29.9;38.2
-213843600000;51.1;32.9;42.7
-213757200000;74.1;38.9;56.1
-213670800000;59.6;46.1;53.6
-213584400000;59.8;47.8;52.8
-213498000000;70.3;48.8;57.3
-213411600000;49.6;39.3;44.4
-213325200000;58.4;40.4;50.4
-213238800000;61.4;44.9;54.0
